route_name,direction,lane,start_km,year,aar_grade
평택제천선,제천방향,2차로,36.60,2025,2
평택제천선,제천방향,2차로,36.70,2025,2
평택제천선,제천방향,2차로,36.80,2025,2
평택제천선,제천방향,2차로,36.90,2025,2
평택제천선,제천방향,2차로,37.00,2025,2
평택제천선,제천방향,2차로,37.10,2025,2
평택제천선,제천방향,2차로,37.40,2025,2
평택제천선,제천방향,2차로,37.50,2025,2
평택제천선,제천방향,2차로,37.60,2025,2
평택제천선,제천방향,2차로,37.70,2025,2
평택제천선,제천방향,2차로,37.80,2025,2
평택제천선,제천방향,2차로,37.90,2025,2
평택제천선,제천방향,2차로,38.00,2025,2
평택제천선,제천방향,2차로,38.10,2025,2
평택제천선,제천방향,2차로,38.20,2025,1
평택제천선,제천방향,2차로,38.30,2025,2
평택제천선,제천방향,2차로,38.40,2025,2
평택제천선,제천방향,2차로,38.50,2025,2
평택제천선,제천방향,2차로,38.60,2025,1
평택제천선,제천방향,2차로,38.70,2025,1
평택제천선,제천방향,2차로,38.80,2025,2
평택제천선,제천방향,2차로,38.90,2025,1
평택제천선,제천방향,2차로,39.00,2025,2
평택제천선,제천방향,2차로,39.10,2025,2
평택제천선,제천방향,2차로,39.20,2025,2
평택제천선,제천방향,2차로,39.30,2025,1
평택제천선,제천방향,2차로,39.40,2025,1
평택제천선,제천방향,2차로,39.50,2025,2
평택제천선,제천방향,2차로,39.60,2025,1
평택제천선,제천방향,2차로,39.70,2025,1
평택제천선,제천방향,2차로,39.80,2025,1
평택제천선,제천방향,2차로,39.90,2025,1
평택제천선,제천방향,2차로,40.00,2025,2
평택제천선,제천방향,2차로,40.10,2025,1
평택제천선,제천방향,2차로,40.20,2025,1
평택제천선,제천방향,2차로,40.30,2025,2
평택제천선,제천방향,2차로,40.40,2025,2
평택제천선,제천방향,2차로,40.50,2025,1
평택제천선,제천방향,2차로,41.30,2025,2
평택제천선,제천방향,2차로,41.40,2025,3
평택제천선,제천방향,2차로,41.50,2025,3
평택제천선,제천방향,2차로,41.60,2025,3
평택제천선,제천방향,2차로,41.70,2025,2
평택제천선,제천방향,2차로,41.80,2025,2
평택제천선,제천방향,2차로,41.90,2025,3
평택제천선,제천방향,2차로,42.00,2025,2
평택제천선,제천방향,2차로,42.10,2025,2
평택제천선,제천방향,2차로,42.40,2025,3
평택제천선,제천방향,2차로,42.50,2025,3
평택제천선,제천방향,2차로,42.60,2025,2
평택제천선,제천방향,2차로,42.70,2025,2
평택제천선,제천방향,2차로,42.80,2025,2
평택제천선,제천방향,2차로,42.90,2025,2
평택제천선,제천방향,2차로,43.00,2025,1
평택제천선,제천방향,2차로,43.50,2025,2
평택제천선,제천방향,2차로,43.60,2025,3
평택제천선,제천방향,2차로,43.70,2025,3
평택제천선,제천방향,2차로,44.80,2025,2
평택제천선,제천방향,2차로,44.90,2025,2
평택제천선,제천방향,2차로,45.00,2025,2
평택제천선,제천방향,2차로,45.10,2025,2
평택제천선,제천방향,2차로,45.20,2025,2
평택제천선,제천방향,2차로,45.30,2025,2
평택제천선,제천방향,2차로,45.40,2025,3
평택제천선,제천방향,2차로,45.70,2025,2
평택제천선,제천방향,2차로,45.80,2025,2
평택제천선,제천방향,2차로,45.90,2025,2
평택제천선,제천방향,2차로,46.00,2025,2
평택제천선,제천방향,2차로,46.10,2025,2
평택제천선,제천방향,2차로,46.20,2025,2
평택제천선,제천방향,2차로,46.30,2025,2
평택제천선,제천방향,2차로,46.40,2025,3
평택제천선,제천방향,2차로,46.50,2025,2
평택제천선,제천방향,2차로,46.60,2025,2
평택제천선,제천방향,2차로,46.70,2025,2
평택제천선,제천방향,2차로,46.90,2025,2
평택제천선,제천방향,2차로,47.00,2025,2
평택제천선,제천방향,2차로,47.10,2025,2
평택제천선,제천방향,2차로,47.20,2025,1
평택제천선,제천방향,2차로,47.30,2025,1
평택제천선,제천방향,2차로,47.70,2025,2
평택제천선,제천방향,2차로,47.80,2025,4
평택제천선,제천방향,2차로,47.90,2025,4
평택제천선,제천방향,2차로,48.00,2025,3
평택제천선,제천방향,2차로,48.10,2025,3
평택제천선,제천방향,2차로,48.20,2025,2
평택제천선,제천방향,2차로,48.90,2025,2
평택제천선,제천방향,2차로,49.00,2025,1
평택제천선,제천방향,2차로,49.10,2025,1
평택제천선,제천방향,2차로,49.20,2025,1
평택제천선,제천방향,2차로,49.30,2025,1
평택제천선,제천방향,2차로,51.70,2025,2
평택제천선,제천방향,2차로,51.80,2025,2
평택제천선,제천방향,2차로,51.90,2025,3
평택제천선,제천방향,2차로,52.00,2025,3
평택제천선,제천방향,2차로,53.00,2025,2
평택제천선,제천방향,2차로,53.10,2025,1
평택제천선,제천방향,2차로,53.20,2025,1
평택제천선,제천방향,2차로,53.30,2025,1
평택제천선,제천방향,2차로,53.40,2025,1
평택제천선,제천방향,2차로,53.50,2025,1
평택제천선,제천방향,2차로,53.90,2025,2
평택제천선,제천방향,2차로,54.70,2025,2
평택제천선,제천방향,2차로,55.50,2025,3
평택제천선,제천방향,2차로,55.60,2025,2
평택제천선,평택방향,1차로,36.80,2025,2
평택제천선,평택방향,1차로,36.90,2025,1
평택제천선,평택방향,1차로,37.00,2025,1
평택제천선,평택방향,1차로,37.10,2025,2
평택제천선,평택방향,1차로,40.20,2025,1
평택제천선,평택방향,1차로,40.30,2025,2
평택제천선,평택방향,1차로,40.40,2025,1
평택제천선,평택방향,1차로,40.50,2025,2
평택제천선,평택방향,1차로,41.40,2025,1
평택제천선,평택방향,1차로,41.50,2025,1
평택제천선,평택방향,1차로,41.60,2025,1
평택제천선,평택방향,1차로,41.70,2025,1
평택제천선,평택방향,1차로,41.80,2025,1
평택제천선,평택방향,1차로,41.90,2025,1
평택제천선,평택방향,1차로,42.00,2025,1
평택제천선,평택방향,1차로,42.40,2025,2
평택제천선,평택방향,1차로,42.50,2025,3
평택제천선,평택방향,1차로,42.60,2025,1
평택제천선,평택방향,1차로,42.70,2025,1
평택제천선,평택방향,1차로,42.80,2025,2
평택제천선,평택방향,1차로,42.90,2025,1
평택제천선,평택방향,1차로,43.00,2025,1
평택제천선,평택방향,1차로,43.50,2025,2
평택제천선,평택방향,1차로,43.60,2025,2
평택제천선,평택방향,1차로,43.70,2025,2
평택제천선,평택방향,1차로,44.20,2025,2
평택제천선,평택방향,1차로,44.80,2025,2
평택제천선,평택방향,1차로,44.90,2025,2
평택제천선,평택방향,1차로,45.00,2025,2
평택제천선,평택방향,1차로,45.10,2025,2
평택제천선,평택방향,1차로,45.20,2025,2
평택제천선,평택방향,1차로,45.30,2025,2
평택제천선,평택방향,1차로,45.40,2025,2
평택제천선,평택방향,1차로,45.70,2025,1
평택제천선,평택방향,1차로,45.80,2025,1
평택제천선,평택방향,1차로,45.90,2025,2
평택제천선,평택방향,1차로,46.00,2025,2
평택제천선,평택방향,1차로,46.10,2025,2
평택제천선,평택방향,1차로,46.20,2025,1
평택제천선,평택방향,1차로,46.30,2025,1
평택제천선,평택방향,1차로,47.70,2025,2
평택제천선,평택방향,1차로,47.80,2025,1
평택제천선,평택방향,1차로,47.90,2025,1
평택제천선,평택방향,1차로,48.00,2025,1
평택제천선,평택방향,1차로,48.10,2025,1
평택제천선,평택방향,1차로,48.20,2025,2
평택제천선,평택방향,1차로,48.80,2025,1
평택제천선,평택방향,1차로,48.90,2025,2
평택제천선,평택방향,1차로,49.00,2025,2
평택제천선,평택방향,1차로,49.10,2025,2
평택제천선,평택방향,1차로,49.20,2025,1
평택제천선,평택방향,1차로,49.30,2025,1
평택제천선,평택방향,1차로,51.80,2025,2
평택제천선,평택방향,1차로,51.90,2025,2
평택제천선,평택방향,1차로,52.00,2025,3
평택제천선,평택방향,1차로,52.20,2025,2
평택제천선,평택방향,1차로,52.30,2025,1
평택제천선,평택방향,1차로,52.40,2025,1
평택제천선,평택방향,1차로,52.50,2025,1
평택제천선,평택방향,1차로,52.60,2025,1
평택제천선,평택방향,1차로,52.70,2025,1
평택제천선,평택방향,1차로,52.80,2025,1
평택제천선,평택방향,1차로,52.90,2025,2
평택제천선,평택방향,1차로,53.00,2025,1
평택제천선,평택방향,1차로,53.10,2025,1
평택제천선,평택방향,1차로,53.20,2025,1
평택제천선,평택방향,1차로,54.00,2025,3
평택제천선,평택방향,1차로,54.10,2025,3
평택제천선,평택방향,1차로,54.20,2025,3
평택제천선,평택방향,1차로,54.30,2025,3
평택제천선,평택방향,1차로,54.40,2025,3
평택제천선,평택방향,1차로,54.50,2025,2
평택제천선,평택방향,1차로,54.60,2025,3
평택제천선,평택방향,1차로,54.70,2025,3
평택제천선,평택방향,1차로,55.50,2025,2
평택제천선,평택방향,1차로,55.60,2025,2
평택제천선,평택방향,1차로,55.70,2025,2
평택제천선,평택방향,1차로,55.80,2025,2
평택제천선,평택방향,1차로,55.90,2025,2
평택제천선,평택방향,1차로,56.00,2025,2
평택제천선,평택방향,1차로,56.10,2025,2
평택제천선,평택방향,1차로,56.20,2025,2
평택제천선,평택방향,1차로,56.30,2025,3
평택제천선,평택방향,1차로,56.40,2025,3
평택제천선,평택방향,2차로,36.40,2025,3
평택제천선,평택방향,2차로,36.50,2025,3
평택제천선,평택방향,2차로,36.80,2025,2
평택제천선,평택방향,2차로,36.90,2025,2
평택제천선,평택방향,2차로,37.00,2025,2
평택제천선,평택방향,2차로,37.10,2025,2
평택제천선,평택방향,2차로,40.20,2025,2
평택제천선,평택방향,2차로,40.30,2025,3
평택제천선,평택방향,2차로,40.40,2025,2
평택제천선,평택방향,2차로,40.50,2025,2
평택제천선,평택방향,2차로,41.40,2025,2
평택제천선,평택방향,2차로,41.50,2025,2
평택제천선,평택방향,2차로,41.60,2025,2
평택제천선,평택방향,2차로,41.70,2025,2
평택제천선,평택방향,2차로,41.80,2025,2
평택제천선,평택방향,2차로,41.90,2025,2
평택제천선,평택방향,2차로,42.00,2025,1
평택제천선,평택방향,2차로,42.40,2025,3
평택제천선,평택방향,2차로,42.50,2025,4
평택제천선,평택방향,2차로,42.60,2025,2
평택제천선,평택방향,2차로,42.70,2025,1
평택제천선,평택방향,2차로,42.80,2025,2
평택제천선,평택방향,2차로,42.90,2025,1
평택제천선,평택방향,2차로,43.00,2025,1
평택제천선,평택방향,2차로,43.50,2025,2
평택제천선,평택방향,2차로,43.60,2025,2
평택제천선,평택방향,2차로,43.70,2025,2
평택제천선,평택방향,2차로,44.20,2025,2
평택제천선,평택방향,2차로,44.80,2025,2
평택제천선,평택방향,2차로,44.90,2025,2
평택제천선,평택방향,2차로,45.00,2025,2
평택제천선,평택방향,2차로,45.10,2025,3
평택제천선,평택방향,2차로,45.20,2025,2
평택제천선,평택방향,2차로,45.30,2025,2
평택제천선,평택방향,2차로,45.40,2025,2
평택제천선,평택방향,2차로,45.70,2025,2
평택제천선,평택방향,2차로,45.80,2025,1
평택제천선,평택방향,2차로,45.90,2025,1
평택제천선,평택방향,2차로,46.00,2025,2
평택제천선,평택방향,2차로,46.10,2025,2
평택제천선,평택방향,2차로,46.20,2025,2
평택제천선,평택방향,2차로,46.30,2025,3
평택제천선,평택방향,2차로,47.70,2025,2
평택제천선,평택방향,2차로,47.80,2025,1
평택제천선,평택방향,2차로,47.90,2025,1
평택제천선,평택방향,2차로,48.00,2025,2
평택제천선,평택방향,2차로,48.10,2025,1
평택제천선,평택방향,2차로,48.20,2025,2
평택제천선,평택방향,2차로,48.80,2025,1
평택제천선,평택방향,2차로,48.90,2025,2
평택제천선,평택방향,2차로,49.00,2025,2
평택제천선,평택방향,2차로,49.10,2025,2
평택제천선,평택방향,2차로,49.20,2025,1
평택제천선,평택방향,2차로,49.30,2025,1
평택제천선,평택방향,2차로,51.80,2025,3
평택제천선,평택방향,2차로,52.20,2025,2
평택제천선,평택방향,2차로,52.30,2025,2
평택제천선,평택방향,2차로,55.50,2025,2
평택제천선,평택방향,2차로,55.60,2025,2
평택제천선,평택방향,2차로,55.70,2025,1
평택제천선,평택방향,2차로,55.80,2025,1
평택제천선,평택방향,2차로,55.90,2025,2
평택제천선,평택방향,2차로,56.00,2025,3
평택제천선,평택방향,2차로,56.10,2025,4
평택제천선,평택방향,2차로,56.20,2025,3
평택제천선,평택방향,2차로,56.30,2025,3
평택제천선,평택방향,2차로,56.40,2025,3
평택제천선,평택방향,2차로,56.60,2025,4
평택제천선,평택방향,2차로,56.70,2025,4
평택제천선,평택방향,2차로,56.80,2025,3
